Roll_Rate_x	Pitch_Rate_y	Yaw_Rate_z	Latitude	Longitude	Altidude	Barometric_Pressure	a_x	a_y	a_z	Heading	v_x	v_y	v_z	Status	PosU	VelU	PITCH	ROLL	YAW
3.948	1.997	-3.086	0.0	0.0	0.0	0.0006527999999999999	-12.044	1.9100000000000001	18.740000000000002	2.43	0.0	0.0	0.0	-32640	0.0	0.0	68.91	-158.87	-95.2
5.948	0.279	-2.469	0.0	0.0	0.0	0.0006527999999999999	-11.985	5.242	22.331	2.2	0.0	0.0	0.0	-32640	0.0	0.0	69.73	-151.14000000000001	-89.98
2.7880000000000003	-7.453	-1.374	0.0	0.0	0.0	0.0006527999999999999	-14.066	19.222	28.997	2.0300000000000002	0.0	0.0	0.0	128	0.0	0.0	76.29	-124.45	-65.19
1.8960000000000001	-10.829	0.618	0.0	0.0	0.0	0.0007551999999999999	-15.851	31.764	23.369	1.1500000000000001	0.0	0.0	0.0	128	0.0	0.0	78.60000000000001	-31.43	26.53
3.352	-16.874	7.402	0.0	0.0	0.0	0.0007551999999999999	-23.707	25.813	0.262	-0.42	0.0	0.0	0.0	128	0.0	0.0	59.14	17.650000000000002	72.53
5.11	-16.694	14.073	0.0	0.0	0.0	-0.0013503999999999999	22.989	1.6520000000000001	-10.343	-0.92	0.0	0.0	0.0	128	0.0	0.0	31.68	32.68	83.42
6.772	-19.712	18.217	0.0	0.0	0.0	-0.0012416	15.616	-13.55	-14.883000000000001	-1.43	0.0	0.0	0.0	-32640	0.0	0.0	16.29	38.9	86.84
7.862	-15.147	21.253	0.0	0.0	0.0	-0.0013503999999999999	14.705	21.599	-15.795	-1.6500000000000001	0.0	0.0	0.0	-32640	0.0	0.0	-11.94	47.54	92.36
5.74	-12.585	18.876	0.0	0.0	0.0	-0.0013503999999999999	-32.239	12.099	-23.483	-1.83	0.0	0.0	0.0	128	0.0	0.0	-31.400000000000002	51.58	92.91
2.229	-9.19	9.870000000000001	0.0	0.0	0.0	-0.0007999999999999999	-7.089	25.240000000000002	30.557000000000002	-1.8900000000000001	0.0	0.0	0.0	128	0.0	0.0	-39.42	53.120000000000005	91.39
-0.455	-2.254	2.0	0.0	0.0	0.0	0.0026496	3.501	-30.752	26.504	-1.8900000000000001	0.0	0.0	0.0	128	0.0	0.0	-34.980000000000004	49.26	91.71000000000001
-4.706	5.234	-5.557	0.0	0.0	0.0	-0.0013503999999999999	1.572	-24.511	26.206	-1.87	0.0	0.0	0.0	-32640	0.0	0.0	-28.94	45.56	92.03
-8.34	11.408	-9.047	0.0	0.0	0.0	-0.0013503999999999999	-11.225	-20.765	23.787	-1.82	0.0	0.0	0.0	-32640	0.0	0.0	-11.4	35.6	93.5
-8.512	15.063	-9.049	0.0	0.0	0.0	0.0026496	-24.62	-18.089	27.066	-1.67	0.0	0.0	0.0	-32640	0.0	0.0	10.24	27.310000000000002	96.78
-6.219	18.866	-6.103	0.0	0.0	0.0	-0.0013503999999999999	-30.085	-16.77	-26.844	-1.31	0.0	0.0	0.0	128	0.0	0.0	32.47	24.76	101.0
-1.862	18.843	-5.056	0.0	0.0	0.0	0.0026496	-24.831	-12.571	-17.491	-1.1400000000000001	0.0	0.0	0.0	128	0.0	0.0	53.76	27.740000000000002	106.84
-0.857	17.927	-4.257	0.0	0.0	0.0	-0.0013503999999999999	-23.231	-7.694	-12.368	-1.16	0.0	0.0	0.0	128	0.0	0.0	63.43	32.63	113.07000000000001
0.32	16.856	-2.079	0.0	0.0	0.0	-0.0007999999999999999	-20.147000000000002	0.33	-2.4090000000000003	-1.32	0.0	0.0	0.0	-32640	0.0	0.0	77.56	71.98	153.72
1.01	14.947000000000001	-1.635	0.0	0.0	0.0	0.0026496	-19.265	-2.5500000000000003	11.232000000000001	-2.38	0.0	0.0	0.0	-32640	0.0	0.0	77.69	134.27	-143.68
0.704	8.824	-2.297	0.0	0.0	0.0	-0.0013503999999999999	-16.282	-5.322	20.146	-3.11	0.0	0.0	0.0	-32640	0.0	0.0	73.55	158.53	-119.48
1.223	3.977	-2.499	0.0	0.0	0.0	-0.0013503999999999999	-12.521	-6.378	21.745	2.87	0.0	0.0	0.0	128	0.0	0.0	73.86	172.86	-106.04
1.204	-1.239	-3.9050000000000002	0.0	0.0	0.0	-0.0013503999999999999	-9.418000000000001	-6.301	16.847	2.57	0.0	0.0	0.0	128	0.0	0.0	75.15	-176.71	-96.15
2.862	-3.1350000000000002	-5.6610000000000005	0.0	0.0	0.0	0.0006527999999999999	-4.602	-6.642	7.0	2.29	0.0	0.0	0.0	128	0.0	0.0	76.5	-143.82	-65.7
3.269	-3.544	-5.791	0.0	0.0	0.0	-0.0014528	-1.455	-1.287	1.602	1.69	0.0	0.0	0.0	-32640	0.0	0.0	73.58	-111.75	-38.12
5.808	-3.1990000000000003	-5.575	0.0	0.0	0.0	-0.0014528	3.036	6.308	-0.608	1.27	0.0	0.0	0.0	-32640	0.0	0.0	68.85000000000001	-89.51	-22.62
6.388	-3.818	-4.381	0.0	0.0	0.0	-0.0007999999999999999	3.689	8.178	-0.855	0.99	0.0	0.0	0.0	-32640	0.0	0.0	65.19	-68.93	-6.07
3.7030000000000003	-9.034	2.109	0.0	0.0	0.0	0.0032064	3.609	17.301000000000002	1.456	0.68	0.0	0.0	0.0	128	0.0	0.0	62.28	-61.370000000000005	-0.23
3.255	-7.2780000000000005	-2.363	0.0	0.0	0.0	-0.0013503999999999999	3.141	5.0680000000000005	-4.99	0.58	0.0	0.0	0.0	128	0.0	0.0	55.14	-48.89	9.89
3.271	-7.6450000000000005	-2.286	0.0	0.0	0.0	-0.0007999999999999999	3.7720000000000002	6.376	-7.966	0.42	0.0	0.0	0.0	128	0.0	0.0	47.0	-40.81	16.64
1.502	-7.519	-2.2960000000000003	0.0	0.0	0.0	-0.0013503999999999999	5.909	9.339	-9.611	0.35000000000000003	0.0	0.0	0.0	-32640	0.0	0.0	39.39	-38.04	20.66
-0.633	-6.368	-2.098	0.0	0.0	0.0	-0.0012416	10.833	12.715	-8.758000000000001	0.34	0.0	0.0	0.0	-32640	0.0	0.0	33.71	-38.230000000000004	22.62
-1.0150000000000001	-3.564	-1.798	0.0	0.0	0.0	-0.0013503999999999999	10.861	13.665000000000001	-7.47	0.32	0.0	0.0	0.0	-32640	0.0	0.0	31.84	-38.050000000000004	23.19
1.8960000000000001	-3.08	-0.4	0.0	0.0	0.0	-0.0014528	7.892	14.012	-3.3040000000000003	0.31	0.0	0.0	0.0	128	0.0	0.0	28.47	-34.93	26.1
1.087	-5.0600000000000005	0.92	0.0	0.0	0.0	0.0006527999999999999	4.029	10.121	-4.032	0.22	0.0	0.0	0.0	128	0.0	0.0	22.2	-28.580000000000002	32.86
4.626	-7.886	2.182	0.0	0.0	0.0	-0.0013503999999999999	2.6430000000000002	13.752	-13.15	0.04	0.0	0.0	0.0	128	0.0	0.0	16.75	-22.35	40.17
1.456	-6.146	4.176	0.0	0.0	0.0	-0.0013503999999999999	0.843	16.505	-8.469	-0.1	0.0	0.0	0.0	-32640	0.0	0.0	12.620000000000001	-21.47	48.59
-0.5670000000000001	-5.371	5.893	0.0	0.0	0.0	-0.0013503999999999999	4.056	9.325000000000001	4.68	-0.31	0.0	0.0	0.0	-32640	0.0	0.0	9.86	-19.88	53.06
0.878	-7.97	6.235	0.0	0.0	0.0	-0.0007999999999999999	-0.9590000000000001	14.464	0.165	-0.46	0.0	0.0	0.0	-32640	0.0	0.0	3.29	-17.54	63.03
1.27	-8.553	6.666	0.0	0.0	0.0	0.0032064	-10.289	16.195	-1.936	-0.9	0.0	0.0	0.0	128	0.0	0.0	-4.79	-17.06	74.06
-0.025	-9.969	7.247	0.0	0.0	0.0	-0.0013503999999999999	-14.114	10.621	-9.201	-1.6500000000000001	0.0	0.0	0.0	128	0.0	0.0	-12.530000000000001	-18.63	86.02
1.464	-8.837	8.493	0.0	0.0	0.0	-0.0013503999999999999	-13.109	9.503	-11.155	-2.32	0.0	0.0	0.0	128	0.0	0.0	-17.150000000000002	-20.05	100.67
2.015	-7.189	10.926	0.0	0.0	0.0	-0.0013503999999999999	-10.868	4.7	-10.247	-2.7600000000000002	0.0	0.0	0.0	-32640	0.0	0.0	-18.55	-21.55	107.7
1.185	-5.42	8.913	0.0	0.0	0.0	-0.0013503999999999999	-13.1	5.252	-8.893	-2.91	0.0	0.0	0.0	-32640	0.0	0.0	-20.3	-24.01	120.16
2.156	-5.205	8.422	0.0	0.0	0.0	-0.0027968	-15.415000000000001	-2.948	-14.653	-3.09	0.0	0.0	0.0	-32640	0.0	0.0	-22.71	-25.85	129.17000000000002
0.676	-4.487	3.972	0.0	0.0	0.0	-0.0012416	-13.116	-11.263	-22.537	3.0700000000000003	0.0	0.0	0.0	128	0.0	0.0	-24.8	-24.89	133.42000000000002
3.806	-2.052	1.833	0.0	0.0	0.0	-0.0007999999999999999	-8.467	1.305	30.031000000000002	3.09	0.0	0.0	0.0	128	0.0	0.0	-20.650000000000002	-20.25	135.8
5.4910000000000005	5.933	3.951	0.0	0.0	0.0	-0.0007999999999999999	-4.954	4.899	25.177	-3.06	0.0	0.0	0.0	128	0.0	0.0	-14.97	-16.92	136.29
6.106	12.892	2.923	0.0	0.0	0.0	-0.0013503999999999999	-16.274	4.081	-30.96	-3.0	0.0	0.0	0.0	-32640	0.0	0.0	0.12	-9.81	135.94
6.187	13.515	2.176	0.0	0.0	0.0	-0.0013503999999999999	-20.522000000000002	1.983	-18.756	-2.56	0.0	0.0	0.0	-32640	0.0	0.0	15.3	-3.14	135.7
6.287	12.65	1.094	0.0	0.0	0.0	-0.0012416	-15.396	1.284	-15.393	-2.0100000000000002	0.0	0.0	0.0	-32640	0.0	0.0	29.3	6.75	136.35
9.209	12.071	-0.622	0.0	0.0	0.0	-0.0013503999999999999	-13.689	0.507	-13.613	-1.43	0.0	0.0	0.0	128	0.0	0.0	43.39	21.57	139.08
13.424	12.715	-1.149	0.0	0.0	0.0	-0.0013503999999999999	-13.116	-0.021	-12.229000000000001	-1.43	0.0	0.0	0.0	128	0.0	0.0	50.39	32.33	142.57
12.199	10.67	-3.9010000000000002	0.0	0.0	0.0	-0.0013503999999999999	-13.983	-6.776	-2.594	-1.48	0.0	0.0	0.0	128	0.0	0.0	61.870000000000005	53.15	151.02
11.192	8.511000000000001	-3.735	0.0	0.0	0.0	0.000544	-9.361	-9.195	-2.67	-1.72	0.0	0.0	0.0	-32640	0.0	0.0	68.45	72.02	157.04
12.555	2.027	-4.287	0.0	0.0	0.0	-0.0013503999999999999	-10.495000000000001	-8.626	-11.279	-1.87	0.0	0.0	0.0	-32640	0.0	0.0	75.99	82.12	153.23
10.695	-0.281	-7.524	0.0	0.0	0.0	-0.0007999999999999999	-10.313	6.571	-12.133000000000001	-1.85	0.0	0.0	0.0	-32640	0.0	0.0	84.98	77.01	135.4
10.643	-1.227	-8.126	0.0	0.0	0.0	-0.0013503999999999999	-7.046	10.301	-11.256	-0.51	0.0	0.0	0.0	128	0.0	0.0	88.44	10.1	62.81
8.342	-1.6360000000000001	-8.241	0.0	0.0	0.0	-0.0007999999999999999	-6.362	12.619	-1.08	0.74	0.0	0.0	0.0	128	0.0	0.0	80.55	-61.96	-18.92
8.155	-2.63	-7.1930000000000005	0.0	0.0	0.0	-0.0012416	-2.39	16.654	1.762	0.75	0.0	0.0	0.0	128	0.0	0.0	72.79	-48.74	-15.15
8.345	-5.275	-3.884	0.0	0.0	0.0	-0.0007999999999999999	3.991	13.978	-2.483	0.55	0.0	0.0	0.0	-32640	0.0	0.0	65.67	-34.160000000000004	-8.94
7.5	-6.069	-2.07	0.0	0.0	0.0	0.000544	8.616	13.486	-6.042	0.38	0.0	0.0	0.0	-32640	0.0	0.0	59.69	-21.21	-3.52
6.865	-5.307	0.63	0.0	0.0	0.0	0.0006527999999999999	9.759	13.615	-5.135	0.2	0.0	0.0	0.0	-32640	0.0	0.0	57.0	-14.16	0.68
5.769	-5.929	4.041	0.0	0.0	0.0	-0.0012416	7.47	11.969	-1.692	0.08	0.0	0.0	0.0	128	0.0	0.0	50.19	0.89	10.81
6.548	-7.518	5.774	0.0	0.0	0.0	-0.0013503999999999999	4.511	5.5440000000000005	-3.5180000000000002	-0.17	0.0	0.0	0.0	128	0.0	0.0	41.57	16.26	20.56
7.413	-6.248	7.9030000000000005	0.0	0.0	0.0	-0.0014528	1.188	6.664	-1.324	-0.48	0.0	0.0	0.0	128	0.0	0.0	30.69	29.55	29.73
6.1770000000000005	-6.152	10.673	0.0	0.0	0.0	0.0026496	-6.799	7.457	2.523	-0.73	0.0	0.0	0.0	-32640	0.0	0.0	16.71	40.160000000000004	37.72
6.881	-6.433	13.19	0.0	0.0	0.0	-0.0007999999999999999	-12.956	8.06	3.588	-1.06	0.0	0.0	0.0	-32640	0.0	0.0	8.33	44.87	41.17
5.6610000000000005	-6.485	15.709	0.0	0.0	0.0	-0.0007999999999999999	-21.580000000000002	4.3100000000000005	-1.953	-1.1400000000000001	0.0	0.0	0.0	128	0.0	0.0	-10.120000000000001	50.75	47.62
3.878	-6.488	16.062	0.0	0.0	0.0	-0.0007999999999999999	-29.864	-0.915	-5.9750000000000005	-1.4000000000000001	0.0	0.0	0.0	128	0.0	0.0	-29.25	51.28	53.13
1.177	-7.268	15.582	0.0	0.0	0.0	-0.0007999999999999999	32.457	-4.8020000000000005	-13.104000000000001	-1.61	0.0	0.0	0.0	128	0.0	0.0	-47.2	47.69	59.410000000000004
0.191	-5.812	14.007	0.0	0.0	0.0	-0.0013503999999999999	-23.162	-21.559	-22.341	-1.84	0.0	0.0	0.0	128	0.0	0.0	-58.31	36.27	72.62
-0.17400000000000002	-0.872	10.082	0.0	0.0	0.0	-0.0012416	-17.476	-29.842000000000002	-19.828	-2.16	0.0	0.0	0.0	-32640	0.0	0.0	-60.68	29.22	81.32000000000001
1.631	3.495	7.335	0.0	0.0	0.0	-0.0013503999999999999	-10.953	-15.94	-17.911	-2.33	0.0	0.0	0.0	-32640	0.0	0.0	-59.97	15.21	100.02
2.942	4.322	6.795	0.0	0.0	0.0	-0.0013503999999999999	-9.092	-3.412	-17.443	-2.56	0.0	0.0	0.0	128	0.0	0.0	-55.27	7.01	114.46000000000001
3.4	5.736	5.216	0.0	0.0	0.0	-0.0013503999999999999	-7.893	-4.797	-21.067	-2.69	0.0	0.0	0.0	128	0.0	0.0	-47.77	2.48	121.13
-1.173	7.524	1.547	0.0	0.0	0.0	-0.0007999999999999999	-12.156	-5.224	-18.954	-2.74	0.0	0.0	0.0	128	0.0	0.0	-38.25	1.25	122.88
1.137	8.868	0.964	0.0	0.0	0.0	-0.0007999999999999999	-10.134	-4.888	-22.343	-2.69	0.0	0.0	0.0	-32640	0.0	0.0	-32.69	1.82	123.66
1.978	10.824	-0.244	0.0	0.0	0.0	-0.0019072	-12.778	-10.907	-23.669	-2.6	0.0	0.0	0.0	-32640	0.0	0.0	-19.97	4.01	123.66
1.927	11.758000000000001	-1.395	0.0	0.0	0.0	-0.0013503999999999999	-17.528	-7.339	-21.009	-2.43	0.0	0.0	0.0	-32640	0.0	0.0	-5.98	8.03	122.18
4.172	11.962	-2.891	0.0	0.0	0.0	0.0026496	-16.833000000000002	-2.67	-21.702	-2.05	0.0	0.0	0.0	128	0.0	0.0	8.78	11.96	121.60000000000001
2.8850000000000002	12.794	-2.456	0.0	0.0	0.0	-0.0013503999999999999	-14.929	0.807	-17.141000000000002	-1.75	0.0	0.0	0.0	128	0.0	0.0	22.85	15.94	122.89
3.5660000000000003	11.845	-1.54	0.0	0.0	0.0	0.0007551999999999999	-11.429	-1.59	-17.733	-1.54	0.0	0.0	0.0	128	0.0	0.0	29.46	18.8	124.24000000000001
4.369	10.902000000000001	-2.007	0.0	0.0	0.0	-0.0013503999999999999	-11.439	-11.249	-13.423	-1.43	0.0	0.0	0.0	-32640	0.0	0.0	41.84	25.61	127.06
4.875	10.267	-2.727	0.0	0.0	0.0	0.0006527999999999999	-11.349	-17.62	-10.522	-1.37	0.0	0.0	0.0	-32640	0.0	0.0	54.17	35.03	130.62
6.851	10.511000000000001	-4.21	0.0	0.0	0.0	-0.0013503999999999999	-12.062	-14.217	-9.761000000000001	-1.36	0.0	0.0	0.0	-32640	0.0	0.0	67.15	49.13	133.82
11.747	8.637	-7.964	0.0	0.0	0.0	-0.0013503999999999999	-13.374	-6.815	-5.5760000000000005	-1.55	0.0	0.0	0.0	128	0.0	0.0	80.44	76.42	145.48
14.464	6.792	-9.26	0.0	0.0	0.0	-0.0013503999999999999	-11.794	-3.5100000000000002	-3.098	-2.31	0.0	0.0	0.0	128	0.0	0.0	85.61	111.29	172.42000000000002
12.09	2.668	-8.23	0.0	0.0	0.0	-0.0007999999999999999	-8.564	-1.218	-3.899	2.49	0.0	0.0	0.0	128	0.0	0.0	82.62	-127.22	-79.47
11.149000000000001	2.261	-7.416	0.0	0.0	0.0	-0.0007999999999999999	-10.121	0.962	-4.441	1.71	0.0	0.0	0.0	-32640	0.0	0.0	74.78	-101.73	-67.1
12.057	-0.063	-6.531	0.0	0.0	0.0	-0.0007999999999999999	-5.147	3.239	-10.511000000000001	1.43	0.0	0.0	0.0	-32640	0.0	0.0	67.62	-79.10000000000001	-57.49
11.374	-4.923	-6.1930000000000005	0.0	0.0	0.0	0.0006527999999999999	-3.68	9.027000000000001	-7.846	1.11	0.0	0.0	0.0	-32640	0.0	0.0	58.34	-57.85	-46.14
8.959	-7.391	-5.43	0.0	0.0	0.0	-0.0012416	-1.5350000000000001	11.654	-8.697000000000001	0.92	0.0	0.0	0.0	128	0.0	0.0	53.910000000000004	-51.0	-43.69
7.489	-4.898	-3.456	0.0	0.0	0.0	-0.0012416	0.23	14.459	-8.746	0.88	0.0	0.0	0.0	128	0.0	0.0	47.550000000000004	-40.94	-41.37
6.422	-4.247	-2.077	0.0	0.0	0.0	0.0026496	-0.336	13.697000000000001	-6.4190000000000005	0.79	0.0	0.0	0.0	128	0.0	0.0	43.52	-31.53	-36.980000000000004
5.462	-4.1	1.413	0.0	0.0	0.0	-0.0012416	1.141	11.164	-7.8420000000000005	0.66	0.0	0.0	0.0	-32640	0.0	0.0	42.33	-22.21	-31.01
4.173	-2.124	3.995	0.0	0.0	0.0	-0.0013503999999999999	3.3240000000000003	4.231	-10.955	0.48	0.0	0.0	0.0	-32640	0.0	0.0	44.06	-11.41	-22.55
5.154	1.1340000000000001	6.014	0.0	0.0	0.0	-0.0013503999999999999	1.629	4.94	-5.95	0.25	0.0	0.0	0.0	-32640	0.0	0.0	44.56	-4.16	-17.22
5.269	-2.861	8.798	0.0	0.0	0.0	-0.0007999999999999999	2.243	3.705	-5.892	0.09	0.0	0.0	0.0	128	0.0	0.0	40.68	10.870000000000001	-3.86
4.674	-3.25	9.209	0.0	0.0	0.0	-0.0013503999999999999	1.118	1.356	-5.915	-0.18	0.0	0.0	0.0	128	0.0	0.0	33.68	25.0	8.790000000000001
5.763	-2.721	10.784	0.0	0.0	0.0	-0.0014528	-3.494	4.268	-4.311	-0.47000000000000003	0.0	0.0	0.0	128	0.0	0.0	22.93	36.84	20.87
4.849	-3.769	14.028	0.0	0.0	0.0	-0.0014528	-14.656	2.606	-1.735	-0.79	0.0	0.0	0.0	-32640	0.0	0.0	7.54	44.69	31.27
4.441	-4.788	15.784	0.0	0.0	0.0	0.0006527999999999999	-18.754	-0.6980000000000001	-0.47100000000000003	-1.06	0.0	0.0	0.0	-32640	0.0	0.0	-0.91	47.870000000000005	35.71
5.864	-3.677	15.94	0.0	0.0	0.0	-0.0013503999999999999	-20.637	-10.519	-5.33	-1.21	0.0	0.0	0.0	128	0.0	0.0	-17.37	52.910000000000004	44.28
5.118	-2.7	15.407	0.0	0.0	0.0	-0.0013503999999999999	-18.471	-18.233	-12.701	-1.41	0.0	0.0	0.0	128	0.0	0.0	-31.61	54.09	52.25
3.508	-2.141	12.434000000000001	0.0	0.0	0.0	-0.0013503999999999999	-14.105	-30.574	-17.881	-1.6	0.0	0.0	0.0	128	0.0	0.0	-40.230000000000004	50.85	58.870000000000005
-1.399	-0.184	6.779	0.0	0.0	0.0	-0.0013503999999999999	-4.006	-17.634	-19.166	-1.71	0.0	0.0	0.0	128	0.0	0.0	-43.28	45.0	65.86
-0.6980000000000001	3.024	4.4750000000000005	0.0	0.0	0.0	-0.0019072	-4.4	-9.096	-18.728	-1.83	0.0	0.0	0.0	-32640	0.0	0.0	-43.17	41.31	70.86
-0.07100000000000001	6.924	4.747	0.0	0.0	0.0	-0.0013503999999999999	-3.9250000000000003	-2.652	-20.977	-1.9100000000000001	0.0	0.0	0.0	-32640	0.0	0.0	-39.74	32.980000000000004	83.24
-0.021	8.39	4.5280000000000005	0.0	0.0	0.0	-0.0013503999999999999	-8.838000000000001	-6.064	-21.932000000000002	-2.0100000000000002	0.0	0.0	0.0	128	0.0	0.0	-31.990000000000002	26.14	93.94
-1.131	10.186	2.0340000000000003	0.0	0.0	0.0	-0.0007999999999999999	-8.124	-13.178	30.054000000000002	-2.04	0.0	0.0	0.0	128	0.0	0.0	-18.580000000000002	21.76	100.77
-1.801	15.306000000000001	-0.81	0.0	0.0	0.0	-0.0013503999999999999	-14.644	-17.578	-32.425	-1.97	0.0	0.0	0.0	128	0.0	0.0	1.23	15.07	104.72
-6.272	17.827	-3.255	0.0	0.0	0.0	0.0026496	-22.157	-15.572000000000001	-24.648	-1.55	0.0	0.0	0.0	-32640	0.0	0.0	11.68	11.92	105.10000000000001
-2.6390000000000002	17.312	-3.509	0.0	0.0	0.0	-0.0013503999999999999	-26.944	-17.584	-7.165	-1.4000000000000001	0.0	0.0	0.0	-32640	0.0	0.0	31.12	9.58	104.78
0.17400000000000002	15.054	-2.846	0.0	0.0	0.0	-0.0012416	-15.071	-17.72	0.043000000000000003	-1.07	0.0	0.0	0.0	-32640	0.0	0.0	44.36	12.18	104.53
3.094	9.149000000000001	-2.039	0.0	0.0	0.0	0.0026496	-1.536	-11.849	-6.606	-1.0	0.0	0.0	0.0	-32640	0.0	0.0	53.6	16.87	104.33
4.906	7.519	-2.435	0.0	0.0	0.0	-0.0019072	2.407	-10.178	-10.216000000000001	-0.97	0.0	0.0	0.0	128	0.0	0.0	63.14	20.39	101.74000000000001
4.8500000000000005	7.502	-4.617	0.0	0.0	0.0	-0.0007999999999999999	0.424	-10.786	-8.784	-0.89	0.0	0.0	0.0	128	0.0	0.0	68.23	20.23	98.78
5.228	6.4910000000000005	-4.961	0.0	0.0	0.0	0.0026496	-0.331	-8.922	-2.72	-0.8300000000000001	0.0	0.0	0.0	-32640	0.0	0.0	76.89	17.13	88.58
7.297	5.6450000000000005	-4.6930000000000005	0.0	0.0	0.0	-0.0013503999999999999	0.767	-14.142	-4.863	-0.65	0.0	0.0	0.0	-32640	0.0	0.0	83.76	-3.49	56.61
11.1	4.678	-5.9750000000000005	0.0	0.0	0.0	-0.0007999999999999999	-3.926	-12.068	-10.944	0.32	0.0	0.0	0.0	-32640	0.0	0.0	80.79	-60.78	-15.14
13.318	3.238	-8.005	0.0	0.0	0.0	-0.0012416	-6.519	-4.525	-21.047	1.0	0.0	0.0	0.0	128	0.0	0.0	73.5	-72.13	-45.800000000000004
16.78	2.322	-8.424	0.0	0.0	0.0	-0.0012416	-8.726	-2.904	-19.11	1.1400000000000001	0.0	0.0	0.0	128	0.0	0.0	68.9	-69.01	-52.31
13.334	-2.307	-8.835	0.0	0.0	0.0	-0.0013503999999999999	-15.27	0.902	-9.259	1.11	0.0	0.0	0.0	128	0.0	0.0	59.0	-57.85	-56.71
12.248000000000001	-3.087	-7.63	0.0	0.0	0.0	-0.0013503999999999999	-13.877	18.146	-9.289	1.02	0.0	0.0	0.0	-32640	0.0	0.0	52.24	-44.42	-56.42
10.367	-3.662	-2.323	0.0	0.0	0.0	-0.0014528	5.202	22.244	-17.659	0.9	0.0	0.0	0.0	-32640	0.0	0.0	52.25	-34.99	-54.74
5.385	1.314	2.0100000000000002	0.0	0.0	0.0	-0.0013503999999999999	12.364	20.772000000000002	-14.348	0.8	0.0	0.0	0.0	-32640	0.0	0.0	54.53	-26.42	-49.52
2.956	-0.10300000000000001	3.983	0.0	0.0	0.0	-0.0013503999999999999	13.142	14.704	-13.705	0.64	0.0	0.0	0.0	128	0.0	0.0	55.36	-21.7	-45.49
2.402	-0.306	4.673	0.0	0.0	0.0	-0.0007999999999999999	12.826	3.879	-9.478	0.55	0.0	0.0	0.0	128	0.0	0.0	56.46	-11.3	-35.88
1.563	-0.367	5.027	0.0	0.0	0.0	-0.0012416	6.787	4.3340000000000005	-5.251	0.36	0.0	0.0	0.0	128	0.0	0.0	56.32	0.8300000000000001	-24.240000000000002
2.775	-1.133	5.9190000000000005	0.0	0.0	0.0	-0.0013503999999999999	4.57	6.309	-1.733	0.1	0.0	0.0	0.0	128	0.0	0.0	52.81	14.870000000000001	-11.66
3.291	-2.322	7.11	0.0	0.0	0.0	-0.0013503999999999999	3.326	6.891	0.308	-0.13	0.0	0.0	0.0	-32640	0.0	0.0	47.83	27.86	0.04
3.962	-1.546	8.215	0.0	0.0	0.0	-0.0013503999999999999	2.575	7.42	1.082	-0.41000000000000003	0.0	0.0	0.0	-32640	0.0	0.0	44.480000000000004	34.51	5.7
3.898	-0.764	9.725	0.0	0.0	0.0	-0.0013503999999999999	-1.606	2.846	-0.455	-0.5	0.0	0.0	0.0	128	0.0	0.0	36.300000000000004	45.75	16.19
3.565	-1.1260000000000001	10.465	0.0	0.0	0.0	-0.0013503999999999999	-7.734	1.827	1.966	-0.74	0.0	0.0	0.0	128	0.0	0.0	24.490000000000002	53.79	23.85
3.61	-2.61	12.335	0.0	0.0	0.0	-0.0012416	-14.325000000000001	3.874	0.8240000000000001	-0.91	0.0	0.0	0.0	128	0.0	0.0	9.15	59.17	29.900000000000002
2.92	-3.077	15.141	0.0	0.0	0.0	-0.0013503999999999999	-23.719	-2.177	0.015	-1.07	0.0	0.0	0.0	-32640	0.0	0.0	-8.52	61.96	36.11
2.13	-2.8810000000000002	16.41	0.0	0.0	0.0	-0.0014528	-31.217000000000002	-7.303	2.138	-1.29	0.0	0.0	0.0	-32640	0.0	0.0	-17.41	62.45	39.26
1.721	-2.786	14.889000000000001	0.0	0.0	0.0	-0.0013503999999999999	-32.547000000000004	-23.057000000000002	-7.394	-1.3800000000000001	0.0	0.0	0.0	-32640	0.0	0.0	-33.52	61.730000000000004	44.69
0.6940000000000001	-2.763	13.126	0.0	0.0	0.0	-0.0007999999999999999	-11.915000000000001	25.67	-21.129	-1.51	0.0	0.0	0.0	128	0.0	0.0	-44.12	57.27	51.0
-2.57	0.47200000000000003	7.492	0.0	0.0	0.0	-0.0019072	-3.552	32.513	-14.692	-1.6500000000000001	0.0	0.0	0.0	128	0.0	0.0	-45.17	49.58	55.910000000000004
-2.271	2.7760000000000002	1.073	0.0	0.0	0.0	-0.0013503999999999999	-2.799	-6.849	-13.064	-1.7	0.0	0.0	0.0	128	0.0	0.0	-43.32	43.97	61.97
-0.976	4.578	1.9100000000000001	0.0	0.0	0.0	-0.0013503999999999999	-1.637	-1.824	-14.908	-1.79	0.0	0.0	0.0	-32640	0.0	0.0	-41.99	40.71	66.18
0.27	6.22	3.299	0.0	0.0	0.0	-0.0012416	-4.8790000000000004	-0.973	-15.313	-1.84	0.0	0.0	0.0	-32640	0.0	0.0	-38.36	34.800000000000004	76.12
1.018	7.36	3.493	0.0	0.0	0.0	-0.0012416	-4.114	-2.888	-20.336000000000002	-1.93	0.0	0.0	0.0	-32640	0.0	0.0	-31.3	32.04	86.60000000000001
3.539	10.347	2.068	0.0	0.0	0.0	-0.0013503999999999999	-4.684	-14.031	-21.108	-1.9100000000000001	0.0	0.0	0.0	128	0.0	0.0	-19.64	29.830000000000002	93.4
